	driver_id	comment
17517	77469b278816106e47d646facec2ebc2	Вы уже достали своими таксистами 
17518	f834adcb781a4c7844ae55061c657c0c	Водитель знает город
17519	e9332441fdd23b6679147de1b8bf9ed3	Толерантный и отличный водитель)
17520	eb0f873a7dbbad643e4d8dba721716fc	Хороший водителей, премию дайте ему!!
17521	8e64f105152fec0cd4253c062a959c18	Хочу оставить отзыв самому доброму и отзывчивому таксисту. Спасибо!
17522	547a124e707966c1ed24171839b2a02a	Кросавчег 
17523	4fa2a962d20fe3ebee1988c7f4a2e3a7	Машина приехала метров в 500 от точки заказа, в итоге, при том, что я вышел заранее, я шел 4 минуты и заплатил за ожидание
17524	efe98b5c95f4517112ee00e5fa5b68fa	Водитель хотел меня ************ 
17525	9b49fdc999d867433a17774b2b6bdd78	спасибо за все
17526	37ae0fd2a3b27de54b0d9797a2ddbf3c	отличный водитель, очень приятный в общении. Побольше бы таких)) 
17527	73c4bfd1c0cc757127080f1ab3d66a36	Отличный водитель, поговорили по душам ?; Хорошо поговорили; Чистота машины; Отлично водит; Водитель знает город; Водитель вежливый; Классная музыка; Помощь и забота
17528	cccce2bd1460dc5fb306338aedf9708e	Приехал не точно по адресу 
17529	b11430bc11481887c767352ca14e265c	доброй ночи) совсем не в копейках дело, просто мне казалось, что на данном тарифе ожидание 3 минуты, далее идёт платное ожидание 10₽ за минуту, разве нет?? мы заранее стояли на улице возле сбербанка, чтобы не заставлять водителя тратить время и ждать нас. машинка подъехала, мы перешли от входа по зебре и сразу сели, разве нас пришлось ждать больше трёх минут? абсолютно без п
17530	985649f004bd81262a6dd9ad5d240f68	хороший водитель. ехал плавно. не превышал скорости. 
17531	6ba86c57e705efc644b11ec6ba15b0be	Топ
17532	9f2c4f7838b6ae1db87f032f31c3b858	Замечательный водитель.
17533	f861a2c865cc9f26432a87eb49d7eea6	Хочешь отрезветь? Водитель данного такси тебе в помощь! Для полного эффекта не хватало визга колёс! 
17534	382e60eae86aaaddd9937f9b0a8e6a00	Чистота машины; Хорошо поговорили; Отлично водит; Водитель знает город; Водитель вежливый; Классная музыка; Помощь и забота
17535	4e8d680a7a8b4b3d76cf76e51c067483	Просто невежливый, в малине даже окраине открываются, отреагировал так, будто я ещё и виноват и он хотел взять другой заказ 
17536	77450151f9f40b2d85673a410b4c2da1	Отлично водит
17537	935d5e9e8a8c2bfa465f1a0ed38d9314	спасибо за поездку
17538	313ea9309f47c85c124c844b3353d273	Чистота машины; Отлично водит
17539	d238f5f98e25a1199765ac43e5876140	Шикарный Водитель ! С ним ехать в радость!
17540	3a495462cc0656848f3395f2ae0699a9	Водитель видел, что у меня с собой тяжёлые громоздкие  вещи. Но не помог открыть /закрыть дверь. 
17541	2c6d756154764528cde3930f0d2210be	Реально классная музыка 
17542	f3465b6a8fd3cd554e137ff9cdae33da	Приятный водитель
17543	5e6242111f49b9daba87ab5a1a1f7787	доброе утро! в первые сталкиваюсь с таким водителем,  при обращение нет реакции,  оказалось водитель вёл речь с потусторимнимним человеком с другого телефона, рядом установлены с навигатором, на мои вопросы ответить не смог сразу ,пока не снял наушники,  при разговоре нахомил обоснование первый выезд с утра)) при резком , повороте я  ударила руку в локтем суставе, получила у
17544	c6db4578c15b0dc6e198d4e44dbb7ce5	Отдельное спасибо за шикарное музыкальное сопровождение ?
17545	34d17de6b8571ac184652edeb9d98334	машина грязная, не возможно сесть не испачкать руки.
17546	14903f38582b223c60d9463086f44446	поездки не было . водитель не подал машину на обозначенную точку. прошу вернуть деньги
17547	b757d94dc128bfca7ea65166a17a0e30	Засыпал
17548	1deb71abf7c3f9d634e22d612dc616d3	супер водитель 
17549	8f7d9e2bc8416023c1728350838379dc	машина подана на место вызова не своевременно
17550	9a578b5b09692e458d1039c392b0b2e8	Водитель ударил мою машину при парковке
17551	03928d5f25c3ccd1c744312b001dc6ed	Спасибо!
17552	2bb4038d5187fd2b59cab6c2b063a206	Водитель не подъехал к нужному адресу и мне пришлось его ещё ждать и платить за это 
17553	701f82918b806cd4afca025a6064f1a6	се?п225?7е??
17554	2cbec7e2a36f4058c0e118338355e37d	Водитель приехал не туда, мы сразу не поехали, стояли, он занимался своими делами, заполнял какую-то бумагу. Был без маски. Кресло рядом с водителем было очень близко к задним сидениям. Цвет машины был заявлен белый, оказалась желтой. Также в пути на светофоре, водитель снова достал свою бумагу и пытался заполнить. 
17555	3d1df3a756b25be7e822c92407ab1480	С меня взяли 200 рублей за провоз стремянки 150 см. Хотя я изначально указала её наличие в комментарии к поездке 
17556	e0249a48b7aff3e65594ffcb4d6b50f7	Водитель приехал не по адресу ,а рядом с ним, и к месту назначения показывала дорогу сама 
17557	c4b43e74c4d9f897a4b64d1767b861c1	Быстро доехали 
17558	d644da7de1d30e105354f75e0d1f080b	водитель не умеет плавно вести автомобиль 
17559	aaf2c05d51df2cea0a2703e3ce1106d8	ОТ ВСЕЙ ДУШИ - БЛАГОДАРЮ!! 
17560	732dc81a8d37aa0e43f387688769faee	Отличный водитель ??
17561	039919d952a60b29ecdfc3a49fef8f5a	Очень вежливый, пунктуальный, аккуратный водитель
17562	be4b3ea83322794b8aabd4866e7f149d	Спасибо 
17563	8f663d1f9c9b56cdf09b7f3d0ba198af	Спасибо,что подвезли на работу!) Всех благ!)
17564	f8adddd46f90187857abe508ecd925fc	всё просто супер?
17565	d1eeff90e3a35f56028615d402a7d56e	Чистота машины; Отлично водит; Водитель знает город; Водитель вежливый; Классная музыка
17566	1e5f4f6b19147ad3d61720c60e132209	отличная поездка. 
17567	67dcf18733a92447087b465d4cab6f88	Машина заучит так, как будто сейчас сломается 
17568	68547ba50a5ab4bed943b9fc6473183b	водитель не разбирается в навигаторе,из за чего списано за ожидание((
17569	158bdfa2164ac89dd8b6cafeb7ae0536	хороший водитель, спасибо ему большое)
17570	2c7242344c8bff7ba30d889da726315b	К подъезду не подъехал, машина без обклейки 
17571	1a0e12c483142fa345a6be8306e8aaef	Водитель сам приехал не по заказанному адресу и ждал там, мне пришлось ему звонить и направлять на указанный адрес. И после этого с меня ещё и взяли деньги за ожидание ??‍♀️?
17572	1b64968dc7b33c31a19c2431d0a82f13	Очень аккуратный водитель! И весёлый!!! Супер! 
17573	2789113c9081a0ce556b970127b688c6	всё прекрасно! вежливый, предупредительный водитель. машина в идеальном состоянии! большое спасибо!
17574	3cca75c2e5fe3054bd13486514b0f417	Отлично водит
17575	8a9526aa1fc0dbc37f46033a00cf3c11	отличный водитель! 5 звёзд!!!!
17576	146bf1cca0750c84c14c7d9b9a13de9d	супер водитель советую
17577	bbaddbdfb24c1f9309c91ffc0045432e	великолепно
17578	c468020d8d2b7e308e3d5e51b3bdc73b	списал деньги за багаж! была без багажа!!!!! 
17579	b8c10e401d6bcb8298992751835eb436	Идеальный водитель!!!
17580	e8006010f57fd59fc3dceed2ad00f95d	отметил, что приехал, не узнав куда нужно. 
17581	10cdcfb7b0c3bf1ce46ea887697ee6e2	сделайте себе навигацию наконец-то
17582	b15d5204248c1b3cef2cb2cb0bd41abe	Платное ожидание связано с тем, что водитель заблудился, а не с тем, что я поздно вышел. Не считаю взымание платы за него с меня справедливой, но сумма, конечно, небольшая..
17583	a323f70d8f81e9cb09ab77e72620e7c4	ахуительный водитель
17584	742f05a9a20b11de7bca761933cba686	Прекрасный водитель!!!!!
17585	62bb0d22b35437cdef71d67395a95bcd	Знание города; Комфортная поездка
17586	2d3c3286f82238bfc591c4f1e9b8f8e9	водитель нахамил за то что у меня было 300 р, а сдачи у него не было. он сказал, что я не банкомат. поездка стоила 247 р. я сказала, что отдайте 50р. сдачи мне без 3 рублей.
17587	d56856b0f7a5251edc54444d840af1c4	Просто супер водитель
17588	0b001c3bae41692b8f6964eb90739767	Водитель обсчитал 
17589	70bde58bd9afc4d81f829af5fa3e27b4	"Разбирались с водителем почему он поставил ""машина подана"" при этом не подъехал к указанному подъезду. "
17590	119585baec9bac204628b2b46eab73a8	Благодарю, благодарю, благодарю
17591	214c04712c215665985d509ac1fa67dc	Я забыл вещи свои в багажнике 
17592	d74aff89dae5431b48fa8ccaca4cad58	Не довез и не сделал скидку 
17593	66dbbde7e8a86ee32dad04bbb912957e	Водитель ждал в 3 минутах ходьбы от указанного для вызова места, хотя там есть место для такси. По поводу маски — сказал, что никто не носит
17594	49fe59d637d4b6fe5eca39cdcc428bc7	Водитель хамло, не мог подвинуть кресло, говорил чтобы главное ему удобно, на пассажиров пойти. Орал и разговаривал на своём языке. Просьба вернутьс компенсацию или дать промокод!
17595	cc7fface65a127598a96f89ff2c03a41	Время ожидания составило 16 минут вместо обещанных 6 ( спасибо что пощаорил предупредил, спросил, буду ли ждать ещё 10 минут) , т.к. водитель неправильно построил маршрут к месту подачи, проскочил въезд во двор, пока разворачивался, потеряли ещё пару минут. в итоге я чуть не опоздала на встречу.
17596	3397ccaaff293c659d4b056de50b14d9	Водитель курил и разговаривал по телефону.
17597	9f586e30592bd3765d429970ef27db79	Спасибо что довезли друга семьи
17598	f7793737bcb8a83109cb023d31e4c5f0	разговаривал по телефону во время вождения 
17599	473d26965e617de3379eed7c30bbbb48	Водитель пытался вместо обещанных 159 руб за проезд запросить с меня 350 р. Когда я стала возмущаться, он согласился на 159 р. Я отдала 200,он пытался дать сдачи, но я не взяла. Но осадок неприятный. 
17600	332a7f7842d4188dccef51d3e1d0a8aa	Вежливый водитель !
17601	07f982794e51132d635a4cf20629e44e	Отличный водитель
17602	657ebcb76866e75c30c844d5fee118e8	Вежливый,добрый водитель 
17603	baf0290c73cb484b67eae61bf1f60877	Волитель не довез до места. Грубил. Сказал почему он меня ожидал хотя я за ожидание заплатила! Теперь мне приходится идти пешком ещё с тяжёлыми сумками! Верните деньги за ожидание 
17604	0f550e2e51d6e14f5477198033032788	Спасибо! 
17605	28daa37b789896ea3159dbf2e1fdebde	Чистота машины; Отлично водит; Водитель вежливый; Помощь и забота
17606	e8a62023d0ede1cbcd466fd489f1d950	здравствуйте нет слов водитель за рулём кусачками ногти состригал вонь в машине не могла дождаться когда уже доедем даже маска не помогала,сам водитель не опрятный грязный,ой ну честно в шоке от этой поездке.хоть иногда проверяйте своих водителей если машина эконом это не значит что нам надо ездить в дирьме 
17607	977c8485b2c5a17db263661f46c7bb15	Водитель разговаривала по телефону
17608	37a1f13b98da750a62bef786ddd46747	Водитель очень вежливый и доброжелательный, в машине очень чисто, приятный запах. Водителю за поездку 5+
17609	275715bf13691af02304e3f208c6d3a0	Не доехал, а отметку о приезде поставил
17610	701f82918b806cd4afca025a6064f1a6	отличный водитель, спасибо!
17611	edc1393852d62c8ea94e91b680ee3628	Благодарю!!!
17612	0139107fd3f026969fd77aff7a32fa91	Супер поездка
17613	ea82bdc2ff9e80e16fcb7a7274b295cf	отличный водитель???
17614	028ca7148c5d00eaf550ec3d6c4ff9be	Не было сдачи у водителя, в итоге сумма поезди вышла в 400 рублей! В грязной машине
17615	8fd7b8ac05c328b7d2cea613987a8661	водитель не довез до места,а высадил на 200 метров раньше.
17616	60be6d82240fe5503017aafa8d6033c5	Человек с душой!  И с хорошим вкусом музыки. 
17617	ff21fd6ccfa5d69319cd7e5ec2729e7a	Не довез до указанной точки, потому что ему было неудобно
17618	4e748581f479bdefbbf16f2b6897b161	просто классный чел
17619	c91c1d2645d41a21d878fe68f86c5d3f	Очень приятный собеседник 
17620	bb0185c5e3474958f46c7121ee7200f0	Отличный водитель
17621	1fd831876772cd1681161b4966bf7bd5	Довёз быстро и молча. Отлично.
17622	d6d2217653ca1113bbf008b0f8e57721	Очень ответственный и пунктуальный водитель, машина чистая и очень комфортная, оценка 5++++
17623	64a3fd635f211772e3a06cc5392ae7e0	обозвал ребенка из за того что он 
17624	bd910449aa8d2bd857e0a019c6dce707	Водитель был не пристегнут, вульгарно общался по телефону, плевал в окно, очень резко тормозил на светофорах, водил опасно. И это комфорт класс? Верните деньги за поездку 
17625	19b5d734df7331a6edcbef78f65ddc64	Приятный водитель
17626	d445f8e11762505e53a8e80150b6c1db	спасибо большое за помощь, водитель помог тяжелую коробку донести от машины до почты. комфорт и вежливость. 
17627	d5fd843556d6afb8d8af0edcbd785f7f	Водитель был агрессивен,подрезал другие машины и нарушал правила. 
17628	4e9068e8109ed0a002c53e671c9c01f3	Нагрубил
17629	a0bd5d2d82cb0d5389a7f6a5d2b5e808	Попали в аварию,поездка не удалась,главное что все живы и здоровы
17630	f7793737bcb8a83109cb023d31e4c5f0	водитель уже начал поездку и забыл отметить это в приложении из-за того что разговаривал по телефону. За ожидание деньги сняли, хоть в это время мы уже ехали к месту назначения. 
17631	81cb07a422c4166d4bc7bef0fc3e5778	ты просто красава
17632	7203d4a16e6bf1bf0b5cf99ccdb2e3ec	Подъехал, сели, водитель сказал за такие деньги не поедет, выкинул из машины и уехал. Потом не отменял заказ, а после сделал все таки и ещё указал, что я якобы не вышел к нему. Верните списанные деньги
17633	2d90b98e343d2194d01b4bd32e0638a4	в салоне было грязно и водитель ждал нас не там куда мы вызвали 
17634	2c5b8e20dc052d1078495746a21cb00f	Автомобиль не исправен. Подвеска всю
17635	21c305d363e8eaea2773dd653b173115	Отлично доехали!
17636	49861fbc6bff25b1406f1d4463d9a5ab	Чистота машины; Хорошо поговорили; Отлично водит; Водитель знает город; Водитель вежливый; Классная музыка; Помощь и забота
17637	08fa75ee1270ca302e5ac296c694a381	спасибо!
17638	d22b9de6b38b74179b9464f9a4638606	Приехал не туда. пришлось потерять деньги на ожидании, пока дошли до него. Пытался дозвониться до него- телефон не доступен. 
17639	bdfe04c63a8c79e756272d88e9aa6b14	Очень очень грязный салон 
17640	cf22098c1aec7487bd6ccad5ec6ccbcf	Водитель ехал не по навигатору
17641	dd9e72d733fd8f77a78afea669657697	Водитель не подъехал к указанной точке
17642	3cca75c2e5fe3054bd13486514b0f417	Хорошо поговорили; Отлично водит; Чистота машины; Водитель знает город; Водитель вежливый
17643	702d757574c1cf4ff8efefb181dc389b	Сложилось впечатление, что водитель не спал ночью, потому что постоянно пил энергетик, при этом был очень дерганый и нервный. Я понимаю, что это может быть личная особенность нервной системы человека, но постоянно ругающийся и стучащий по рулю взрослый мужчина пугает. 
17644	5dfb4e9b2f3f94f73528a4c5cb061fc6	очень вежливый аккуратный водитель ?
17645	43ddeb380b223d3ecf9f53684cc2646b	Русский
17646	109b30fa87c6a0ca866c0114cbda9fad	Очень приятный и вежливый мужчина! 
17647	0eaa719df78f5e45a1632bf632347ca3	водитель приехал не в то место, и не сообщил, наматывал круги и ещё снял за это деньги!!!
17648	220ceccb48e93830d6fb1b832d1b2354	Водитель долго ехал, не доехал до точки, встал на обочине, пришлось по скользкому сугробу спускаться  
17649	383882f09f115789afe8ecd5ac9cbff7	машина грязная , водитель просто ни минуты не мог помолчать, вечно спрашивал,как именно нужно ехать,как будто бы я знаю!
17650	c75451d474c7622b8d60fe9240c030c9	Двигается по маршруту на Садовом в крайней правой полосе, собирает все пробки от хвостов потоков с Садового сворачивающих, всем мешается т.к. двигается прямо, плюс, это — невероятно долго.
17651	7d32da6c83ea64588cc26c633eaa8274	Просто так 
17652	3b915292aed3bfcd236fa6abf01d7e86	1) он не мог сориентироваться по карте, подъехал в другой двор,из-за чего у нас списалось платное ожидание,пока он нас искал. 
17653	c9a9e86e9a81b6cc6485ec53432ef4f3	Водитель смотрел YouTube. 
17654	b9977d734ce38e6c2727319d58429945	Комфортная поездка; Знание города
17655	a168ea8f3371deb76a23eb82f1b26fd6	; Чистота машины; Хорошо поговорили; Отлично водит; Водитель знает город; Водитель вежливый; Классная музыка; Помощь и забота
17656	6da2589608dd5b5a4d1d57a7ea479db9	Пример водителя топ категории 
17657	6dc23e695c58853d90c6b9fd8f98576a	отличный водитель !!
17658	3d7f78ae44e047e888b362544a520286	Всегда бы попадались такие водители! Таких надо поискать! Лучший! 
17659	9f586e30592bd3765d429970ef27db79	Грубил, хотел обсчитать 
17660	a91fc8aa9075cbaef90c16df55ecee2f	Чистота машины; Отлично водит; Водитель знает город; Водитель вежливый
17661	8ece4999c92c462c8d06ceeafc213291	Не ехали более 50 км/ч, выделенная полоса не используется, собрали все пробки, маршрут по навигации выбран самый длинный ... ооооооочень медленный и аккуратный . 
17662	f39ed1e789fe25cbf5b807b660275d4e	добрый день, последняя поезда вышла крайне стрессовой, по первой просьбе водителя перестать разговаривать по телефону , запрос был проигнорирован, через 5 минут, когда водитель нарушил правила движения, было настоятельно попрошено водителя прекратить разговаривать. На что водитель бросил трубку и начал вести себя неадекватно, подрезать других участников движения, и создавать
17663	3c5d60bcc6f1037ba7c88a0742cd650c	спасибо!
17664	15a5f1c15c31f2744911d0f1b9542f6c	Машина ниже классом, чем ожидалось; Водитель был невежлив; Состояние машины
17665	35185aee02db0275ca34ac5ec61bff75	Приятный водитель
17666	158b88eac809d4e92a88ab11613b4f47	??
17667	3b71ee416f2cc5abcf3251444ae411a6	Водитель остановился далеко от точки подачи,сняли деньги за бесплатное ожидание 
17668	71fc9335d2d5aede72c10fa02511b34b	комфортно, бысто, удобно. 
17669	586edada8bc481ee78ba904fb661558d	Огромная благодарность водителю. Таких сейчас мало. Если  есть возможность, премируйте водителя. Идеальный водитель
17670	2da5337eeeef0aabadccba4c3d36a8dc	Водитель повздорил с прохожим на пешеходном переходе, чуть не доведя до драки, после чего продолжил поездку, не принеся извинений. Этим подверг мою безопасность угрозе.
17671	f4203251f437ff6b8f8d9182a6d95f47	Водитель разговаривал с женой по телефону,на замечание о разговорах и опасной езде ухмылялся.
17672	1856700ab6a695362312ae0be4809ea9	Отличный водитель!!
17673	accbcc852a010340b3fadb8c6e3d3f1c	Очень странное поведение водителя и странное вождение
17674	20af10e895843a3ada1c77d1ebae3b4d	Очень плохо пахло
17675	9275ba7dde881a2f32bfb67f0f522ff2	Очень прокуренный салон 
17676	5f0cecea72fcdf3805277a9c49ffd18f	Машина подана не к тому подьезду
17677	2437a8b4e52fba2b9558b0bfd67ebd6d	просто лудший. 
17678	3dc812a357c735393e052cbd5a5d7da5	В машине валяются пустые пивные банки, водитель находился не по адресу-отмените ожидание
17679	aedabaaa7a735f1b39af47045bbe12bb	кто то покурил в салоне. запах был неприятный
17680	6ab9cd246233f58a4b48248fda172eb0	приятный собеседник, отличный водитель,чистый автомобиль 5+!!!
17681	cdb71ffc1c891b64e654f77ecf7500f3	Водитель молодец, большое спасибо. 
17682	f1696e4b292f38b974fa7e202605577b	Побольше бы таких водителей! ?
17683	97581f1032cd7925d37a73e192d8ac33	Вежливый водитель, отлично знает город! 
17684	5b6e584eb530e4786a5c4a0028accd2b	Водитель задержался. Для меня каждая минута на счету. И не понимаю, почему водители нажимают кнопку о прибытии и что они на месте,если это не так. Я ожидала на улице,т.к спешила, и высматривала машину, а водитель еще не подъехав отметил,что на месте. Ожидание вообще-то только пару минут бесплатно,это намеренно делается,чтобы увеличить оплату,не понимаю? Еще и учит,что нужно 
17685	21e5799331d9dfdfa3eb09b2c992d541	Хороший Водитель 
17686	a46ea6d522ff3bc088087e5e6e365ddb	спасибо что вытерпел 
17687	3d68c68cca9a0f36c51133586f35678d	Водитель сначала не хотел меня доводить до места назначения 
17688	1f89bda6835842791d5d9157ac272129	Водитель ездил вокруг дома,началось платное ожидание
17689	c3b4023cf002a056a76ef86ffa749715	разговаривал по телефону, никакой концентрации на дороге
17690	aa0dd3f04e4e5e43dc7fc337c727c114	комфортно и хороший плейлист?
17691	c63456ef9c79ce75d06888f88456b14d	Спасибо большое за офигенную поездку! ????
17692	e2bcb65c27ffa948b7bb1fb3bde445d3	Водитель уехал в конечный пункт. Я прождала на улице 40 минут! Списали за его поездку деньги. В чат водителю писала - не отвечает. 
17693	c1a87fefef18c8e32fa27a093538a563	водитель не довёз до места назначения высадил раньше
17694	ea2b602fe5f1f08fdc74da505ba4cc10	водитель спал за рулем
17695	8af50fdc911942121cbf30e289615dc8	Приятная конформная поездка!
17696	563fc105433cdb9c95cc5797a21b308d	водитель не начал поездку сразу и поехал не по маршруту (+деньги за ожидание), водитель поехал не по оптимальному маршруту в начале и в конце поездки (через 10 минут после начала мы по факту проезжали точку старта)
17697	0e2d51c12f9f59b0daf7e8bd56ba8cce	Замечательный водитель, очень внимательный 
17698	d213f915e174f4a8418e3e1255a1c399	водитель не вернул деньги( сдачу) , я оплатил наличными. цена поездки было 250 рублей я заплатил наличными 500р, водитель попросил можно ли сделать перевод (сдачи) я ответил да. до сих пор жду денег
17699	e9ed298451a6fe7134c10e575eb95eb0	Громкая музыка 
17700	8539c6e485bb2b40e6993fdacd00d87b	в машине было очень накурено,когда сделала замечание водителю,открыл окна и меня за поездку продуло и замёрзла
17701	1ccd019d8959719d7532ac5b61180a82	вышла к машине через 3 минуты, водитель припарковался не возле подъезда, и включил счетчик ожидания. пока мы нашли друг друга, накапали лишние деньги. сумма небольшая, но осадочек остался... не садитесь к этому водителю в такси
17702	8e5080fbc5a6f82be7faf91c1c793a12	Доброго времени суток. Только начал пользоваться сервисом и это откровенно ужас. Такси было заказано и при заказе выдавало 17 минут. Водитель простоял минут 10 пока я не увидел вопрос о том буду ли я его ждать и только тогда начал движение в мою сторону. По прошествию 25 минут от начала движения он прибыл на точку отличной от моей. Включил ожидание. По моему прибытию на неё 
17703	6d23ed0510e45a703d5dda06dc70173b	в машине не было салонного зеркала заднего вида
17704	be05caeba8f1eefe08cf6cba8769def1	Вашше ништяк
17705	b908d204faab2295c219f328fc767268	ждали больше 10 минут, но доехали быстро
17706	5a13609cb0549c9688dc34c1a3ebf641	Здравствуйте, объясните мне, пожалуйста, почему я не могу использовать весь функционал машины, нажимать на кнопки на подлокотнике и вынужден слушать крики водителя о том, что это якобы его машина и я не могу там ничего трогать и нажимать
17707	b14866e420d6138bd51568798881ca0e	ждал подачи машины около 20 минут, хотя приложение показывало 3 минуты
17708	e3b3e585c98fbe5a2c3829bb3f8076aa	Приятный водитель
17709	765d5b67fe6547e65f430f20b42ca0c9	???
17710	fe916192350f3b4404a13fe12ea89752	водитель распахнул передние окна без какой либо объективной причины от чего сильно дуло, проехал мимо того места где я стоял хотя прекрасно видел где я был и не вежливо общался
17711	cdbf17c26a3a71c59b4bda0a3fa5354f	Водитель неопрятного выглядел 
17712	48cf9add2108b230d6f06e11b7b85b20	очень довольна водителем. приятная поездка. спасибо 
17713	e0b3ff3c15f08aa6ec0b650c01570dd3	Первый водитель, у которого так вкусно пахнет в машине. А такси у вас заказываю давно) много неприятного запаха в машинах, обратите внимание 
17714	2789113c9081a0ce556b970127b688c6	не дал сдачу
17715	4e748581f479bdefbbf16f2b6897b161	классно 
17716	cca5210829a9b8ed2e22fb2f5707f88f	огромное спасибо! 
17717	6095d5bd0a6245990f3c8f5e7bdbf713	Водитель с большим нежеланием одел маску, после чего ещё и взял с меня штрафную плату за якобы ожидание. Это при том что он подал машину не туда, где я находился, и мне пришлось до него идти.
17718	1ac0c43b6d7e07a124fac2a73f1ce0e6	отлично 
17719	7a85273298a5850efe97aa0cb5855758	очень приятно вселий  водитель 
17720	845344c97207d76916847579d02a9c44	поездка была очень комфортной, спасибо большое)
17721	928ea15130ec93c9e71f104f60f809de	водитель вообще не знает города
17722	0f15598d270a0e0dcb63fd85cc8a9037	Водитель постоянно нарушал пдд, пропустил 2 поворота подряд, из-за этого я приехал на 25 минут позже, чем должен был изначально. Отвратительная поездка. 
17723	3453c26856c6c161d088a5814ca4cf5e	Отлично водит; Водитель знает город; Водитель вежливый
17724	ecc631cad4bd3da8c8348970aa5ac8c1	отличный водитель! 
17725	2ecd5dd0cbec14ed679a5dd1e9d6340e	Красавчик 
17726	3b5529fca7faad18a3f5a1bc0707c10d	Водитель не смог меня привезти к пункту назначения т.к. свернул раньше нужного поворота.  
17727	e28be971f3f333e34cad730c7bc17611	Водитель не оптимизировал маршрут
17728	6a9b2af048aed71d4f2c555c01502dca	Очен хороший водитель
17729	a0c52aeb80196f9ceaf99104167d0ad5	водитель ни рузу не воспользовался поворотниками. небезопасно перестраивался, отвлекался на телефон
17730	7ccbc8fcd0e6945e7eaa4c14750ff50f	Всё время смотрел в телефон6и переписывался. Так же стоял у не верного адреса и потом снялась плата зв ожидание 
17731	d00e28314ec53540d073265cda87de7d	Очешуенно; Чистота машины; Хорошо поговорили; Отлично водит; Водитель знает город; Водитель вежливый; Классная музыка; Помощь и забота
17732	42c19ca5d84df9a44d40ac2ac6a2d30b	Спасибо!
17733	62555b8ad6c2a28c66db64d74e947e03	Отличный водитель благодарю вам 
17734	1a7cc954f3594034a0ac4ce884c0b3cf	Все супер
17735	72cc2d7cacd1d47e39690ee1359eb79a	?
17736	9c994d712ccab9482e06f112ca4d75a4	Приятный водитель
17737	2546b0fe9f82a01d3f436256de8e4cb6	Водитель супер!
17738	0476543adf08bdb00b0e867de8e02611	Изначально приехал не туда. Надоедал звонками до истечения времени бесплатного ожидания. Русский язык как-будто не знает. Ничего не понятно, что говорит. Правила нарушает. На все это можно было бы закрыть глаза, но он проехал поворот и даже ни слова не сказал на этот счёт. Не извинился.
17739	a728dbdf1baad3ef6524b57373f0519a	Поехал не знакомой нам дороге
17740	19fdbc41a0c77a3b7d79665c6ac416b5	машина очень долго ехала до подачи было 2 минуты , по факту ждали 5-7 мин
17741	be8fb1b48403af3907b58e17867a050a	Водитель стоял не на том месте
17742	73c4bfd1c0cc757127080f1ab3d66a36	Отлично! Спасибо
17743	bd6463751fcacfa39923532ceeae3161	Водитель не дал сдачу
17744	a5c39410c768f81e9a5aa4a6526ec468	Резкие повороты на скорости
17745	0fbd1d96c5e7d4c46d71882a71b5083f	Bravo
17746	1957d4a032d5a98d61b4d793ec967afe	Доехали до первого адреса, водитель проколол колесо. Он предложил нам вызвать другое такси. Когда он вызвал нам другое такси, завершил поездку. С меня списали 600р. А другое такси он решил сам не оплачивать, в итоге пришлось оплатить 2 стоимости
17747	44a8809b24cbffa4e8fe719bbcacec84	дорого
17748	9ed7806f041a6914c4038c8458cb9d0f	накурено
17749	ee9327d562b318576a89d8d80dbe7e14	Подъехал на противоположную сторону проспекта, нажал, что подъехал 
17750	a2fc2da1f4e01a7688fd9147e32e2d0b	Водитель опасно вел, разговаривал по видео связи во время поездки, в машине очень грязно, остановился в другом месте 
17751	83168204920ef1cdd080b451d8bab59b	все хорошо 
17752	90916f1ba0aad7dcd8b6aeab61e32318	Попросил водителя открыть немного заднее окно из-за того что в машине пахло слишком сильно ароматизаторорами. Получил отказ и из-за того что ехали, из-за этой аромат было чувство тошноты. Водитель крайне неадекватный.
17753	08c71d08129e736b32c2555b43ea5c3f	Отлично водит; Хорошо поговорили; Водитель вежливый; Чистота машины
17754	898f9ba08246f2131031c00f76d55ec1	Управление водителем машины было весьма грубым.
17755	33483e139fb97fd25ff734e5699daf13	10/10 !
17756	f39ed1e789fe25cbf5b807b660275d4e	Водитель после просьбы надеть маску ВЫСАДИЛ МЕНЯ ИЗ МАШИНЫ !!!!
17757	e1fe38fe557dc95fb1472ff071b2f098	Замечательный водитель! 
17758	ebbf5241a1c26034816dcf95363f8401	Сексуальный мужик. 
17759	f1ccc74c46bbc0b4c6ca8116d6367c03	Попросил, приехать 20 метров до подъезда. Он отказал, несмотря на то, что знал что у меня травма ноги и сложно дойти
17760	85a6d0889ca957fe10e416c753448e7d	Очень хороший водитель 
17761	d8a281538a775f01bba0ac6e6cba0b4e	Недопустимо такое поведение у водителя уровня «бизнес!!!» 
17762	285d4376036a611cc211bc0d86d1101e	Водитель подтвердил прибытие до того как приехал 
17763	83eb349009c631fe4bd1321050db336c	Водитель вначале разговаривал по телефону (не по hands free) А потом просто лазил в нем, ведя одной рукой. Не очень безопасное вождение. 
17764	42080c2f416703f33c6f24a6df83e9ae	Почему при заказе пишут 2-3 минуты, а машина приезжает через 12-15?????
